word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
traditional,traditional,trә'diʃәnl,"a. consisting of or derived from tradition
s. pertaining to time-honored orthodox doctrines","a. 传统的, 惯例的
[经] 传统的, 惯例的",j:100,4,1,zk gk cet4 cet6 ielts,1006,925,traditional
effective,effective,i'fektiv,"a. producing or capable of producing an intended result or having a striking effect
s. able to accomplish a purpose; functioning effectively
s. works well as a means or remedy
s. exerting force or influence","a. 有效的, 有力的, 实际的
n. 有生力量",j:100,4,1,cet4 cet6 ky toefl ielts,1007,1133,effective
payment,payment,'peimәnt,"n. a sum of money paid or a claim discharged
n. the act of paying money","n. 付款, 支付的款项(或实物), 偿还, 报应, 惩罚
[经] 支付, 缴纳, 支付款额",n:100,4,1,cet4 cet6 ky toefl ielts,1009,2106,payment
mouth,mouth,mauθ,"n. the opening through which food is taken in and vocalizations emerge
n. the externally visible part of the oral cavity on the face and the system of organs surrounding the opening
n. an opening that resembles a mouth (as of a cave or a gorge)
n. the point where a stream issues into a larger body of water","n. 嘴, 口, 口腔, 口状物
vi. 装腔作势说话, 做鬼脸
vt. 说出, 做作地说",v:3/n:97,4,1,zk gk toefl,1011,1060,mouth
independent,independent,.indi'pendәnt,"a. free from external control and constraint
a. (of a clause) capable of standing syntactically alone as a complete sentence
s. not controlled by a party or interest group","n. 独立自主者, 无党派者
a. 独立的, 有主见的, 不须依赖的, 不受约束的",j:93/n:7,5,1,gk cet4 cet6 ky toefl,1013,1265,independent
facility,facility,fә'siliti,"n. a building or place that provides a particular service or is used for a particular industry
n. a natural effortlessness
n. something designed and created to serve a particular function and to afford a particular convenience or service
n. a service that an organization or a piece of equipment offers you","n. 容易, 灵巧, 设备
[计] 设施; 设备; 装备",n:100,4,1,cet4 cet6 ky toefl ielts,1014,1297,facility
survey,survey,sә'vei,"n. a detailed critical inspection
v. consider in a comprehensive way
v. look over carefully or inspect
v. make a survey of; for statistical purposes","n. 纵览, 视察, 测量, 俯瞰, 调查
vt. 审视, 视察, 俯瞰, 通盘考虑
vi. 测量土地",v:19/n:81,4,1,cet4 cet6 ky toefl ielts,1015,1241,survey
reference,reference,'refәrәns,"n. the most direct or specific meaning of a word or expression; the class of objects that an expression refers to
n. the act of referring or consulting
n. a publication (or a passage from a publication) that is referred to
n. the relation between a word or phrase and the object or idea it refers to","n. 参考, 索引, 参照
vt. 给...加上参考资料
vt. 引用
vi. 引用
[计] 引用",v:7/n:93,3,1,gk cet4 cet6 ky ielts,1016,1904,reference
context,context,'kɒntekst,"n. discourse that surrounds a language unit and helps to determine its interpretation
n. the set of facts or circumstances that surround a situation or event","n. 上下文, 背景, 来龙去脉
n. 上下文
[计] 上下文",n:100,3,1,cet6 ky toefl ielts gre,1019,1427,context
laugh,laugh,lɑ:f,"n. the sound of laughing
n. a facial expression characteristic of a person laughing
v. produce laughter","n. 笑, 笑声
vi. 笑, 大笑
vt. 以笑表示",n:15/v:85,5,1,zk gk,1021,861,laugh
earlier,earlier,,"s. (comparative and superlative of `early') more early than; most early
r. earlier in time; previously",a. 早的；初期的,,4,0,,1022,0,earlier
extend,extend,ik'stend,"v. make available; provide
v. reach outward in space
v. expand the influence of
v. open or straighten out; unbend","v. 扩充, 延伸, 伸展, 扩大
[计] 扩展",v:100,4,1,cet4 cet6 ky toefl ielts gre,1023,1445,extend
deep,deep,di:p,"n. the central and most intense or profound part
n. literary term for an ocean
a. relatively deep or strong; affecting one deeply
s. marked by depth of thinking","a. 深的
adv. 深入地
n. 深渊, 深处",r:34/j:64/n:2,4,1,zk gk,1024,975,deep
earth,earth,ә:θ,"n. the 3rd planet from the sun; the planet we live on
n. the loose soft material that makes up a large part of the land surface
n. the abode of mortals (as contrasted with Heaven or Hell)
n. once thought to be one of four elements composing the universe (Empedocles)","n. 地球, 泥土, 世界, 尘世
vt. 埋入土中, 赶入洞内
vi. 躲入洞内",n:100,4,1,zk gk,1026,1547,earth
article,article,'ɑ:tikl,"n. nonfictional prose forming an independent part of a publication
n. one of a class of artifacts
n. a separate section of a legal document (as a statute or contract or will)
n. (grammar) a determiner that may indicate the specificity of reference of a noun phrase","n. 文章, 冠词, 物品, 物件, 条款, 契约
[计] 信件",n:100,4,1,zk gk cet4 ky toefl ielts,1027,731,article
object,object,'ɒbdʒekt,"n. a tangible and visible entity; an entity that can cast a shadow
n. (grammar) a constituent that is acted upon
n. the focus of cognitions or feelings
n. (computing) a discrete item that provides a description of virtually anything known to a computer","n. 物体, 目标, 目的, 对象, 宾语, 客体
vi. 反对, 抱反感
vt. 提出...来反对
[计] 对象",v:15/n:85,4,1,zk gk cet4 cet6 ky ielts,1028,1153,object
chair,chair,tʃєә,"n. a seat for one person, with a support for the back
n. a particular seat in an orchestra
v. act or preside as chair, as of an academic department in a university","n. 椅子, 显要的席位, 主席
vt. 使入座, 使就任要职",v:5/n:95,4,1,zk gk ielts,1029,946,chair
possibility,possibility,.pɒsә'biliti,"n. a future prospect or potential
n. capability of existing or happening or being true
n. a possible alternative","n. 可能性, 可能的事
[法] 可能性, 可能发生的事, 不确定权",n:100,4,1,gk cet4 cet6 ky,1030,1195,possibility
involved,involved,in'vɔlvd,"a. connected by participation or association or use
s. entangled or hindered as if e.g. in mire
s. emotionally involved
s. enveloped","a. 难懂的, 复杂的, 不易懂的, 卷入...之中的, 累及..., 与...有关, 被纠缠的
[计] 包含, 涉及",j:100,4,0,toefl,1031,1174,involved
interesting,interesting,'intristiŋ,a. arousing or holding the attention,a. 有趣的,j:100,3,1,zk gk,1032,1072,interesting
means,means,mi:nz,"n. how a result is obtained or an end is achieved
n. an instrumentality for accomplishing some end
n. considerable capital (wealth or income)","n. 方法, 手段, 工具, 财产, 收入
[经] 方法, 手段, 工具; 意谓",,4,1,gk cet4 cet6 ky toefl ielts,1033,0,means
notice,notice,'nәutis,"n. an announcement containing information about an event
n. the act of noticing or paying attention
n. advance notification (usually written) of the intention to withdraw from an arrangement of contract
n. polite or favorable attention","n. 注意, 布告, 通知, 预告, 短评
vt. 注意, 通知, 评论, 提及, 关注
vi. 注意",n:17/v:83,4,1,zk gk cet4 cet6 ky toefl ielts,1034,1044,notice
card,card,kɑ:d,"n. one of a set of small pieces of stiff paper marked in various ways and used for playing games or for telling fortunes
n. a card certifying the identity of the bearer
n. a rectangular piece of stiff paper used to send messages (may have printed greetings or pictures)
n. thin cardboard, usually rectangular","n. 卡片, 纸牌, 节目单, 明信片, 梳棉机
vt. 备置卡片, 记于卡片上, 梳理
[计] 卡片, 卡",v:1/n:99,4,1,zk gk ielts,1035,892,card
agency,agency,'eidʒәnsi,"n. an administrative unit of government
n. a business that serves other businesses
n. the state of being in action or exerting power","n. 代理机构, 经销商, 中介
[化] 办事处",n:100,4,1,gk cet4 ky ielts,1036,694,agency
collection,collection,kә'lekʃәn,"n. several things grouped together or considered as a whole
n. a publication containing a variety of works
n. the act of gathering something together","n. 收集, 采集, (一批)收藏品, 募捐
[医] 收集; 收集品, 标本",n:100,4,1,gk cet4 cet6 ky ielts gre,1038,1045,collection
communication,communication,kә.mju:ni'keiʃәn,"n. the activity of communicating; the activity of conveying information
n. something that is communicated by or to or between people or groups
n. a connection allowing access between persons or places","n. 交流, 交通, 通讯
[计] 通信",n:100,3,1,zk gk cet4 cet6 ky toefl ielts,1039,1250,communication
fifty,fifty,'fifti,"n. the cardinal number that is the product of ten and five
s. being ten more than forty","num. 五十, 五十个",m:100,5,0,zk gk,1041,3038,fifty
considerable,considerable,kәn'sidәrәbl,a. large or relatively large in number or amount or extent or degree,"a. 相当的, 可观的, 重要的",j:100,4,1,cet4 cet6 ky toefl ielts gre,1042,2855,considerable
arise,arise,ә'raiz,"v. originate or come into being
v. rise to one's feet
v. result or issue","vi. 站立, 出现, 起来",v:100,3,1,gk cet4 cet6 ky toefl ielts,1043,2581,arise
species,species,'spi:ʃiz,"n. (biology) taxonomic group whose members can interbreed
n. a specific kind of something","n. 种, 类, 外形
[医] 茶剂; 种",n:100,3,0,cet4 cet6 ky toefl ielts,1044,1141,species
left,left,left,"n. location near or direction toward the left side; i.e. the side to the north when a person or object faces east
n. those who support varying degrees of social or political or economic change designed to promote the public welfare
n. the hand that is on the left side of the body
n. a turn toward the side of the body that is on the north when the person is facing east","a. 左边的, 左倾的, 左侧的, 左派的
adv. 在左面
n. 左, 左面, 左派
leave的过去式和过去分词",r:3/j:89/n:8,3,1,zk gk,1045,771,left
fit,fit,fit,"n. a display of bad temper
n. the manner in which something fits
v. be the right size or shape; fit correctly or as desired
v. make fit","n. 适宜, 合身, 发作, 痉挛
a. 适宜的, 对的, 准备好的
vt. 适合, 安装, 使合身, 使适应, 使合格
vi. 适合, 符合, 合身
[计] 非特",n:9/j:21/v:70,2,1,zk gk toefl ielts,1046,1349,fit
physical,physical,'fizikl,"a. involving the body as distinguished from the mind or spirit
a. relating to the sciences dealing with matter and energy; especially physics
s. having substance or material existence; perceptible to the senses
s. according with material things or natural laws (other than those peculiar to living matter)","a. 身体的, 物质的, 自然的, 物理学的, 好色的
n. 体格检查",j:99/n:1,4,1,gk cet4 cet6 ky ielts,1047,802,physical
supply,supply,sә'plai,"n. an amount of something available for use
n. offering goods and services for sale
v. give something useful or necessary to","n. 补给, 供给, 供应品
vt. 补给, 供给, 提供, 补充
vi. 替代",v:35/n:65,4,1,zk gk cet4 cet6 ky ielts,1048,1494,supply
sister,sister,'sistә,"n. a female person who has the same parents as another person
n. (Roman Catholic Church) a title given to a nun (and used as a form of address)
n. a female person who is a fellow member of a sorority or labor union or other group","n. 姐妹, 姐, 妹, 护士, 修女
vt. 姐妹般对待",n:100,5,1,zk gk,1049,823,sister
examine,examine,ig'zæmin,"v. observe, check out, and look over carefully or inspect
v. question closely","v. 检查, 调查, 考试",v:100,4,1,zk gk cet4 cet6 ky,1050,1165,examine
document,document,'dɒkjumәnt,"n. writing that provides information (especially information of an official nature)
n. anything serving as a representation of a person's thinking by means of symbolic marks
n. a written account of ownership or obligation
v. record in detail","n. 文件, 公文, 文档
vt. 证明, 为...引证
[计] 文档",v:24/n:76,4,1,gk cet4 cet6 ky toefl gre,1052,1389,document
define,define,di'fain,"v. give a definition for the meaning of a word
v. determine the nature of
v. show the form or outline of","vt. 定义, 规定, 使明确
[计] 定义",v:100,3,1,cet4 cet6 ky,1053,1210,define
responsible,responsible,ri'spɒnsәbl,"a. worthy of or requiring responsibility or trust; or held accountable
s. being the agent or cause","a. 有责任的, 负责的, 责任重大的
[法] 应负责任的, 有责任的, 能履行责任的",j:100,4,1,cet4 cet6 ky toefl,1054,1365,responsible
hot,hot,hɒt,"a. used of physical heat; having a high or higher than desirable temperature or giving off heat or feeling or causing a sensation of heat or burning
s. characterized by violent and forceful activity or movement; very intense
a. extended meanings; especially of psychological heat; marked by intensity or vehemence especially of passion or enthusiasm
s. (color) bold and intense","a. 热的, 热心的, 辣的, 热情的, 激动的, 猛烈的, 紧迫的
adv. 热, 紧迫地",r:1/j:99,4,1,zk gk,1055,721,hot
weight,weight,weit,"n. the vertical force exerted by a mass as a result of gravity
n. sports equipment used in calisthenic exercises and weightlifting; it is not attached to anything and is raised and lowered by use of the hands and arms
n. the relative importance granted to something
n. an artifact that is heavy","n. 重, 重量, 体重, 砝码, 重大, 影响, 力量
vt. 加重量于, 压迫, 使加权, 称重量
[计] 粗细",v:3/n:97,4,1,zk gk ielts,1056,954,weight
career,career,kә'riә,"n. the particular occupation for which you are trained
n. the general progression of your working or professional life
v. move headlong at high speed","n. 事业, 生涯, 成功
[法] 职业, 专业, 履历",v:1/n:99,4,1,cet4 ky toefl ielts,1057,741,career
