word,sw,phonetic,definition,translation,pos,collins,oxford,tag,bnc,frq,word_lower
live,live,liv.laiv,"v. lead a certain kind of life; live in a certain style
v. pursue a positive and satisfying existence
a. actually being performed at the time of hearing or viewing
a. exerting force or containing energy","a. 活的, 生动的, 精力充沛的, 实况转播的
vi. 活, 生存, 居住
vt. 过着, 度过, 经历
adv. 实况地",r:2/j:8/v:90,3,1,zk gk ielts,267,210,live
idea,idea,ai'diә,"n. the content of cognition; the main thing you are thinking about
n. a personal view","n. 主意, 办法, 理想, 思想, 概念, 意见
[医] 观念, 思想",n:100,5,1,zk gk ielts,268,311,idea
study,study,'stʌdi,"n. applying the mind to learning and understanding a subject (especially by reading)
n. a state of deep mental absorption
n. a room used for reading and writing and studying
n. someone who memorizes quickly and easily (as the lines for a part in a play)","n. 学习, 研究, 学科, 论文, 求学, 书房, 试作
vt. 学习, 读书, 研究, 考虑, 计划
vi. 学习, 思索",v:21/n:79,5,1,zk gk ielts,270,240,study
name,name,neim,"n. a language unit by which a person or thing is known
n. a person's reputation
n. family based on male descent
n. a well-known or notable person","n. 名字, 名称, 姓名, 名义, 名誉, 文件名
vt. 命名, 称呼, 任命, 提名, 列举
a. 姓名的, 据以取名的
[计] 名称, 文件名, 姓名",v:28/n:72,5,1,zk gk,271,298,name
job,job,dʒɒb,"n. a specific piece of work required to be done as a duty or for a specific fee
n. a workplace; as in the expression ""on the job""; 
n. an object worked on; a result produced by working
n. the responsibility to do something","n. 工作, 零活, 职业, 事情
vi. 做零工, 打杂, 做股票经纪, 假公济私
vt. 代客买卖, 批发, 承包, 欺骗
[计] 作业",n:100,5,1,zk gk ielts,272,243,job
stand,stand,stænd,"n. the position where a thing or person stands
n. a growth of similar plants (usually trees) in a particular area
n. a small table for holding articles of various kinds
n. an interruption of normal activity","n. 站立, 站住, 停顿, 讲台, 看台, 立场, 法院证人席
vi. 站, 立, 坐落, 停滞, 位于, 坚持, 维持原状
vt. 忍受, 使站立, 抵挡",n:12/v:88,5,1,zk gk toefl ielts,273,281,stand
body,body,'bɒdi,"n. the entire structure of an organism (an animal, plant, or human being)
n. a group of persons associated by some common tie or occupation and regarded as an entity
n. a natural object consisting of a dead animal or person
n. an individual 3-dimensional object that has mass and that is distinguishable from other objects","n. 身体, 人, 尸体, 主要部分, 团体
vt. 赋以形体
[计] 体",v:1/n:99,5,1,zk,274,313,body
happen,happen,'hæpәn,"v. come to pass
v. happen, occur, or be the case in the course of events or by chance
v. chance to be or do something, without intention or causation
v. come into being; become reality","vi. 发生, 发生, 恰巧",v:100,5,1,zk gk cet4 ky,275,216,happen
report,report,ri'pɒ:t,"n. a written document describing the findings of some individual or group
n. the act of informing by verbal report
n. a short account of the news
n. a sharp explosive sound (especially the sound of a gun firing)","n. 报告, 报道, 传说, 案情报告, 爆炸声, 成绩单
vt. 报告, 汇报, 转述, 报道, 揭发, 使报到
vi. 报告, 写报道, 报到
[计] 报告",n:49/v:51,5,1,zk gk ielts,276,450,report
line,line,lain,"n. a formation of people or things one beside another
n. a mark that is long relative to its width
n. a formation of people or things one behind another
n. a length (straight or curved) without breadth or thickness; the trace of a moving point","n. 列, 线, 绳, 电线, 线路, 路线, 航线, 作业线, 界线, 战线, 外形, 排, 家系
vt. 排成一行, 顺...排列, 划线于, 加衬里, 使有线条, 使起皱纹
vi. 排队
[计] 线路",v:9/n:91,5,1,zk gk cet4 cet6 ky ielts,277,276,line
law,law,lɒ:,"n. the collection of rules imposed by authority
n. legal document setting forth rules governing a particular kind of activity
n. a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society
n. a generalization that describes recurring facts or events in nature","n. 法律, 法则, 定律, 法律的制约, 法学, 司法界, 诉讼
v. 起诉",n:100,5,1,zk gk cet4 cet6 ky ielts,278,287,law
later,later,'leitә,"s. coming at a subsequent time or stage
r. comparative of the adverb `late'","adv. 以后, 随后",r:88/j:12,5,1,gk cet4 cet6 ky,279,295,later
almost,almost,'ɒ:lmәust,r (of actions or states) slightly short of or not quite accomplished; all but,"adv. 几乎, 差不多",r:100,5,1,zk gk,280,291,almost
friend,friend,frend,"n. a person you know well and regard with affection and trust
n. a member of the Religious Society of Friends founded by George Fox (the Friends have never called themselves Quakers)","n. 朋友, 支持者, 赞助者
[法] 朋友, 友人, 赞助者",n:100,5,1,zk gk,281,265,friend
face,face,feis,"n. the front of the human head from the forehead to the chin and ear to ear
n. the general outward appearance of something
n. the striking or working surface of an implement
n. a part of a person that is used to refer to a person","n. 脸, 面容, 正面, 外观
vt. 面对, 朝, 正视, 面临
vi. 朝, 向
[计] 现场可改变的控制元件",v:36/n:64,5,1,zk gk toefl ielts,282,330,face
carry,carry,'kæri,"n. the act of carrying something
v. have with oneself; have on one's person
v. serve as a means for expressing something
v. bear or be able to bear the weight, pressure,or responsibility of","n. 进位, 射程, 运载
vt. 携带, 运送, 支持, 传送, 包含
vi. 被携带, 能达到
[计] 进位; 进位数",n:1/v:99,5,1,zk gk ielts,283,487,carry
road,road,rәud,"n. an open way (generally public) for travel or transportation
n. a way or means to achieve something","n. 路, 道路, 公路, 途径, 方法
[法] 公路, 道路, 行车道",n:100,5,1,zk gk ielts,284,489,road
himself,himself,him'self,"pron. An emphasized form of the third person masculine
   pronoun; -- used as a subject usually with he; as, he himself will bear
   the blame; used alone in the predicate, either in the nominative or
   objective case; as, it is himself who saved himself.
pron. One's true or real character; one's natural temper and
   disposition; the state of being in one's right or sane mind (after
   unconsciousness, passion, delirium, or abasement); as, the man has come
   to himself.
pron. pl. Alt. of Himselven","pron. 他自己, 他亲自",p:100,5,1,zk gk,286,367,himself
far,far,fɑ:,"a. located at a great distance in time or space or degree
s. being of a considerable distance or length
s. being the animal or vehicle on the right or being on the right side of an animal or vehicle
s. beyond a norm in opinion or actions","a. 远的, 久远的, 遥远的
adv. 甚远地, 很, 到很深的程度, 到很远的距离",c:9/r:72/j:19,5,1,zk gk,287,252,far
together,together,tә'geðә,"s. mentally and emotionally stable
r. in contact with each other or in proximity
r. assembled in one place
r. in each other's company","adv. 一起, 共同, 彼此",r:100,5,1,zk gk,288,324,together
talk,talk,tɒ:k,"n. an exchange of ideas via conversation
n. discussion; (`talk about' is a less formal alternative for `discussion of')
n. the act of giving a talk to an audience
n. idle gossip or rumor","n. 谈话, 交谈, 会谈, 讲话, 演讲, 空谈, 谣言, 方言, 语言
vi. 讲话, 演讲, 说话, 谈话, 交流, 闲聊, 说闲话
vt. 讲, 说, 讨论, 谈论
[计] 对话类, 聊天",n:16/v:84,5,1,zk gk,289,168,talk
appear,appear,ә'piә,"v. come into sight or view
v. be issued or published
v. seem to be true, probable, or apparent
v. come into being or existence, or appear on the scene","vi. 出现, 显得, 来到
[法] 出庭, 到案, 出现",v:100,5,1,zk gk cet4 ky toefl,290,395,appear
little,little,'litl,"n. a small amount or duration
a. (quantifier used with mass nouns) small in quantity or degree; not much or almost none or (with `a') at least some
s. (of children and animals) young, immature
s. (of a voice) faint","n. 一点点, 少许, 一会儿, 短时间
a. 小的, 很少的, 幼小的, 琐碎的, 短暂的, 矮小的
adv. 很少, 稍微, 完全不",r:31/j:52/d:17,5,1,zk gk,291,256,little
minister,minister,'ministә,"n. a person appointed to a high office in the government
n. a diplomat representing one government to another; ranks below ambassador
n. the job of a head of a government department
v. attend to the wants and needs of others","n. 部长, 牧师, 公使
vi. 服侍, 救助, 主持宗教仪式",v:5/n:95,5,1,gk cet4 cet6 ky ielts,294,1910,minister
able,able,'eibl,"a. (usually followed by `to') having the necessary means or skill or know-how or authority to do something
s. have the skills and qualifications to do things well
s. having inherent physical or mental ability or capacity
s. having a strong healthy body","a. 能干的, 能够的",j:100,5,1,zk gk,295,385,able
produce,produce,prә'dju:s,"n. fresh fruits and vegetable grown for the market
v. bring forth or yield
v. create or manufacture a man-made product
v. cause to happen, occur or exist","n. 生产品, 物产, 后代
vt. 产生, 生产, 提出, 出示
vi. 生产, 制造",n:4/v:96,5,1,zk gk cet4 cet6 ky toefl gre,296,542,produce
rate,rate,reit,"n. a magnitude or frequency relative to a time unit
n. amount of a charge or payment relative to some basis
n. a quantity or amount or measure considered as a proportion of another quantity or amount or measure
v. assign a rank or rating to","n. 比率, 率, 速度, 价格, 费用, 等级
vt. 估价, 认为, 鉴定等级, 责骂
vi. 被评价, 责骂",v:11/n:89,5,1,gk cet4 cet6 ky ielts,297,457,rate
late,late,leit,"a. being or occurring at an advanced period of time or after a usual or expected time
s. of the immediate past or just previous to the present time
s. having died recently
a. of a later stage in the development of a language or literature; used especially of dead languages","a. 迟的, 晚的, 已故的
adv. 很晚, 很迟, 晚",r:19/j:81,5,1,zk gk,298,437,late
hour,hour,auә,"n. a period of time equal to 1/24th of a day
n. clock time
n. a special and memorable period
n. distance measured by the time taken to cover it","n. 小时, 钟头, 时间, ...点钟, 课时",n:100,5,1,zk gk,299,272,hour
door,door,dɒ:,"n. a swinging or sliding barrier that will close the entrance to a room or building or vehicle
n. anything providing a means of access (or escape)
n. a structure where people live or work (usually ordered along a street or road)
n. a room that is entered via a door",n. 门,n:100,5,1,zk gk,300,343,door
general,general,'dʒenәrәl,"n. a general officer of the highest rank
n. the head of a religious order or congregation
n. a fact about the whole (as opposed to particular)
v. command as a general","n. 一般, 将军, 大体
a. 全面的, 大体的, 总的, 一般的, 普遍的
n. 常规
[计] 常规",r:17/j:66/n:17,5,1,zk gk cet4 cet6 ky toefl ielts,301,804,general
sit,sit,sit,"v. be seated
v. be around, often idly or without specific purpose
v. be in session
v. be located or situated somewhere","vi. 坐, 就座, 坐落
vt. 使就座, 骑
n. 坐, 衣服合身",n:1/v:99,5,1,zk gk,302,268,sit
office,office,'ɒfis,"n. place of business where professional or clerical duties are performed
n. (of a government or government official) holding an office means being in power
n. professional or clerical workers in an office
n. a religious rite or service prescribed by ecclesiastical authorities","n. 办公室, 部, 公职, 职责
[化] 办公室",n:100,5,1,zk gk ielts,303,341,office
war,war,wɒ:,"n. the waging of armed conflict against an enemy
n. a legal state created by a declaration of war and ended by official declaration during which the international rules of war apply
n. an active struggle between competing entities
n. a concerted campaign to end something that is injurious","n. 战争, 战争状态, 战术, 军事, 冲突, 斗争, 竞争
vi. 进行战争, 作战, 打仗, 战斗
a. 战争的, 战时用的",v:1/n:99,5,1,zk gk cet4 cet6 ky,304,349,war
since,since,sins,"adv. From a definite past time until now; as, he went a month
   ago, and I have not seen him since.
adv. In the time past, counting backward from the present;
   before this or now; ago.
adv. When or that.
prep. From the time of; in or during the time subsequent to;
   subsequently to; after; -- usually with a past event or time for the
   object.
conj. Seeing that; because; considering; -- formerly followed
   by that.","prep. 自...以后, 自...以来
adv. 自那时以后
conj. 既然, 自...以后, 自...以来",i:23/c:71/r:6,5,1,zk gk,305,260,since
